"","start","end","chr_name","targets","CUB_dmel","ns","s"
"22221",8701915,8704394,"2R",6.25229145725998,0.215596257146896,8,21
"22251",8716967,8717518,"2R",7.57976623603573,0.280732082816138,20,7
"22261",8726638,8728472,"2R",4.48440888549671,0.0934251851145147,26,22
"22271",8753155,8759297,"2R",25.0300909403701,0.162533058054351,104,50
"22311",8729019,8729465,"2R",2.69831665351129,0.269831665351129,5,5
"22321",8718697,8723430,"2R",5.53152830682971,0.153653564078603,21,15
"22331",8718697,8723430,"2R",5.59387066747889,0.155385296318858,21,15
"22351",8700750,8701628,"2R",5.80056744447574,0.263662156567079,4,18
"22371",8679214,8679828,"2R",7.46514739495154,0.414730410830641,12,6
"22381",8630309,8631704,"2R",11.1093563498598,0.252485371587723,21,23
"22391",8626439,8627584,"2R",9.7848783162792,0.195697566325584,31,19
"22401",8597690,8599837,"2R",5.69152702981738,0.145936590508138,20,19
"22421",8358607,8359464,"2R",4.38118843903625,0.115294432606217,24,14
"22431",8371252,8371989,"2R",6.24169288498935,0.20134493177385,12,19
"22441",8421111,8428303,"2R",2.87331567927301,0.151227141014369,5,14
"22531",8475418,8483704,"2R",6.09650628240202,0.0937924043446464,36,29
"22541",8469552,8471649,"2R",5.71026070779029,0.109812705919044,25,27
"22561",8449739,8451884,"2R",6.55325353332482,0.182034820370134,17,19
"22571",8439491,8442752,"2R",7.22415159936187,0.150503158320039,26,22
"22581",8434094,8434533,"2R",3.62283012271463,0.172515720129268,15,6
"22591",8430748,8431201,"2R",5.72161585450146,0.272457897833403,12,9
"22601",8396577,8404255,"2R",6.64089220205668,0.135528412286871,28,21
"22611",8369006,8369920,"2R",4.12617317184875,0.142281833512026,17,12
"22621",8369006,8369872,"2R",4.05183068928529,0.144708238903046,17,11
"22681",8069899,8077826,"2R",22.0588149517355,0.113122127957618,123,72
"22691",8069899,8077826,"2R",22.2223829130603,0.113960938015694,123,72
"22701",8083293,8086577,"2R",6.91769945205377,0.141177539837832,27,22
"22721",8089535,8091186,"2R",5.19891449526762,0.162466077977113,17,15
"22731",8095214,8096760,"2R",10.4241971650864,0.226612981849704,30,16
"22741",8099564,8101901,"2R",5.09024747297582,0.106046822353663,21,27
"22751",8106456,8106932,"2R",3.88174143371176,0.298595494900905,7,6
"22761",8123138,8124945,"2R",7.00549385894589,0.149053060828636,26,21
"22821",8238057,8239673,"2R",23.4467171178489,0.30850943576117,33,43
"22831",8254256,8256733,"2R",8.25309486566159,0.116240772755797,42,29
"22841",8259407,8259667,"2R",4.16983914941888,0.26061494683868,12,4
"22851",8260036,8260413,"2R",11.3915835909393,0.406842271104975,21,7
"22861",8267678,8269308,"2R",8.3562045105891,0.189913738877025,19,25
"22871",8265885,8267282,"2R",7.83367173055627,0.128420848041906,34,27
"22901",8260868,8261200,"2R",3.11019710228982,0.163694584331043,9,10
"22911",8229420,8232048,"2R",5.53845125224149,0.158241464349757,19,16
"22921",8204976,8205683,"2R",4.60194403828876,0.112242537519238,28,13
"22931",8172498,8173497,"2R",3.03028326221421,0.216448804443872,6,8
"22941",8164068,8164602,"2R",2.64170056890546,0.155394151112086,11,6
"22961",8159570,8161075,"2R",5.70587656477693,0.121401629037807,24,23
"22971",8147276,8148283,"2R",9.43472752224492,0.235868188056123,26,14
"22991",8134513,8135011,"2R",6.85873121370103,0.298205704943523,15,8
"23031",8079321,8079950,"2R",8.2168859926485,0.27389619975495,15,15
"23041",8066753,8067444,"2R",6.56033216690998,0.285231833343912,18,5
"23051",8054366,8057331,"2R",16.784051291958,0.209800641149475,47,33
"23061",8054366,8057343,"2R",17.2248839837852,0.212652888688706,48,33
"23081",7790402,7790720,"2R",3.06076832506505,0.180045195592062,12,5
"23091",7793696,7800755,"2R",12.0063774831804,0.0548236414757097,130,89
"23101",7806538,7809416,"2R",6.07537632190025,0.121507526438005,32,18
"23111",7807116,7809416,"2R",5.9443285862676,0.118886571725352,32,18
"23121",7812858,7814507,"2R",13.2697068746687,0.163823541662576,56,25
"23131",7813347,7814507,"2R",11.5320428069006,0.183048298522231,44,19
"23141",7825504,7827284,"2R",3.43514610197689,0.0701050224893242,30,19
"23151",7825618,7827284,"2R",3.61714006204231,0.076960426851964,29,18
"23181",7900953,7914557,"2R",15.6983335167953,0.112130953691395,81,59
"23201",7926747,7929607,"2R",4.7922459838372,0.0998384579966083,25,23
"23211",7932516,7936618,"2R",7.14392070865808,0.0700384383201773,50,52
"23241",7962843,7965279,"2R",10.7390118915883,0.137679639635748,47,31
"23251",7972616,7973895,"2R",4.29919200504318,0.153542571608685,14,14
"23261",7989953,7991231,"2R",8.99916091301273,0.204526384386653,27,17
"23271",8004851,8006628,"2R",7.39469620063805,0.160754265231262,26,20
"23281",8007264,8008991,"2R",7.02572599781777,0.121133206858927,36,22
"23311",8010531,8012728,"2R",9.98333726429771,0.226894028734039,21,23
"23321",8000884,8001964,"2R",11.6414747908638,0.242530724809662,29,19
"23331",7995664,7998092,"2R",13.824306627276,0.151915457442593,55,36
"23341",7993897,7994927,"2R",6.06369757875202,0.195603147701678,18,13
"23351",7974490,7985761,"2R",23.6442882924044,0.10997343391816,118,97
"23361",7974490,7985134,"2R",22.8209368542514,0.120745697641542,96,93
"23421",7942638,7954045,"2R",3.71044725314291,0.106012778661226,17,18
"23431",7939256,7939558,"2R",1.22924106056196,0.175605865794566,3,4
"23441",7936974,7938955,"2R",6.87171784488582,0.122709247230104,34,22
"23461",7931132,7932349,"2R",5.70367675176064,0.211247287102246,17,10
"23471",7923240,7924916,"2R",6.00685604333109,0.16234746063057,17,20
"23541",7822228,7823466,"2R",8.83301486856564,0.205418950431759,25,18
"23551",7810109,7811986,"2R",9.84799099386611,0.153874859279158,43,21
"23561",7801446,7804736,"2R",19.0088673835912,0.190088673835912,64,36
"23571",7792125,7793120,"2R",15.8655804710509,0.337565541937254,30,17
"23621",7554873,7561251,"2R",13.701546926274,0.0913436461751602,100,50
"23691",7664040,7665121,"2R",3.98192472792301,0.12844918477171,19,12
"23701",7665937,7667232,"2R",3.67997283558278,0.153332201482616,12,12
"23721",7699327,7702976,"2R",2.82651725931139,0.122892054752669,12,11
"23741",7710516,7711897,"2R",7.06411931370828,0.207768215109067,18,16
"23751",7712762,7714117,"2R",2.995124174942,0.106968720533643,11,17
"23761",7714983,7716699,"2R",5.56260906147202,0.158931687470629,19,16
"23781",7740280,7779464,"2R",28.6057895552746,0.238381579627288,74,46
"23791",7740280,7758073,"2R",24.7693952214531,0.364255812080192,44,24
"23801",7740280,7741866,"2R",24.2105463514783,0.372469943868897,42,23
"23851",7677995,7695194,"2R",11.1870345010346,0.0834853320972731,79,55
"23861",7677995,7681692,"2R",6.92187752731933,0.088742019581017,46,32
"23871",7675441,7676235,"2R",8.93455080247296,0.262780905955087,21,13
"23891",7670553,7671002,"2R",7.06175693746377,0.261546553239399,21,6
"23901",7667404,7668945,"2R",7.68020237063707,0.134740392467317,34,23
"23931",7596543,7606088,"2R",10.98998066297,0.20351816042537,28,26
"23951",7580793,7585110,"2R",8.70499701726455,0.138174555829596,34,29
"23971",7564564,7565484,"2R",1.68131996887735,0.152847269897941,4,7
"23981",7538377,7539590,"2R",4.19840253311518,0.174933438879799,13,11
"23991",7526658,7527867,"2R",27.6224964379371,0.400326035332422,49,20
"24001",7526658,7529077,"2R",25.6778255680755,0.346997642811831,49,25
"24011",7522687,7525586,"2R",10.3394354639008,0.114882616265564,54,36
"24031",7278729,7281484,"2R",10.9179530976061,0.178982837665674,37,24
"24061",7424331,7434129,"2R",20.27768002908,0.206915102337551,65,33
"24081",7443074,7443698,"2R",3.5356907068742,0.196427261493011,11,7
"24101",7447654,7449163,"2R",8.91139146669331,0.156340201170058,42,15
"24111",7463590,7464936,"2R",6.04165851736752,0.151041462934188,20,20
"24141",7508624,7510111,"2R",5.24255461454725,0.104851092290945,35,15
"24151",7496804,7499774,"2R",6.99010660168934,0.110954073042688,33,30
"24171",7491052,7492189,"2R",8.62542403791751,0.187509218215598,32,14
"24201",7465140,7466670,"2R",7.97864072733088,0.147752606061683,38,16
"24211",7460663,7463004,"2R",7.069914308447,0.103969328065397,43,25
"24231",7444015,7444596,"2R",3.71865285740349,0.195718571442289,11,8
"24241",7427992,7428553,"2R",4.27926135996736,0.237736742220409,9,9
"24251",7398399,7406332,"2R",8.85241083215526,0.142780819873472,41,21
"24261",7398399,7406095,"2R",8.5518089195602,0.152710873563575,38,18
"24281",7391025,7393149,"2R",6.9026097164067,0.176989992728377,24,15
"24291",7383200,7386979,"2R",3.79855161389038,0.0383692082211149,54,45
"24301",7320686,7377594,"2R",52.7459557404098,0.235473016698258,126,98
"24311",7320686,7377594,"2R",51.0266325525417,0.228818980056241,125,98
"24321",7320686,7377594,"2R",52.6664883182638,0.236172593355443,125,98
"24331",7320686,7377594,"2R",54.5061177740926,0.238017981546256,131,98
"24341",7273275,7277882,"2R",35.5600705631025,0.204368221627026,112,62
"24351",7259096,7261138,"2R",23.8577887670443,0.21113087404464,66,47
"24361",7025385,7027770,"2R",3.00415735328938,0.187759834580586,9,7
"24391",7035336,7036543,"2R",5.47882037597703,0.188924840550932,18,11
"24401",7040478,7042669,"2R",3.53489028016509,0.220930642510318,8,8
"24411",7043032,7044528,"2R",2.89879062376108,0.161043923542282,8,10
"24431",7050044,7051744,"2R",5.9426848762844,0.29713424381422,9,11
"24451",7054877,7056504,"2R",2.42748366704075,0.134860203724486,9,9
"24461",7064493,7065992,"2R",4.2793395151081,0.225228395532005,9,10
"24481",7151493,7222816,"2R",41.6125170478751,0.244779512046324,99,71
"24491",7172633,7222816,"2R",49.2430713813468,0.259174059901825,115,75
"24501",7192987,7222816,"2R",48.8088535439953,0.212212406713023,139,91
"24511",7175996,7178206,"2R",7.61187210867752,0.161954725716543,23,24
"24541",7183058,7185181,"2R",10.0271838436535,0.137358682789774,47,26
"24571",7233222,7234892,"2R",6.17701566779523,0.193031739618601,16,16
"24581",7156588,7158147,"2R",12.6224936259637,0.242740262037763,30,22
"24591",7153883,7155358,"2R",8.47641552543923,0.180349266498707,34,13
"24641",7056591,7057535,"2R",2.72209516955815,0.108883806782326,15,10
"24651",14498816,14503364,"2R",17.687873677871,0.15792744355242,38,74
"24661",14498816,14503364,"2R",18.1947908068678,0.158215572233633,39,76
"24671",7455076,7458737,"2R",13.0934935538377,0.261869871076753,30,20
"24681",10520397,10533749,"2R",6.67793594324752,0.0725862602526904,62,30
"24691",10505076,10533749,"2R",10.9587298956553,0.0777214886216689,98,43
"24701",10523879,10533749,"2R",8.47777261103396,0.104663859395481,54,27
"24711",10502144,10533749,"2R",7.25633795096744,0.12510927501668,40,18
"24721",10482943,10533749,"2R",13.379231006833,0.0922705586678137,88,57
"24731",10515544,10533749,"2R",4.93673811170717,0.0851161743397788,40,18
"24741",10508350,10533749,"2R",10.0997493239609,0.0807979945916873,72,53
"24751",10510643,10533749,"2R",6.29684661044481,0.0983882282882001,45,19
"24761",10525402,10533749,"2R",6.73744609189124,0.0898326145585499,53,22
"24771",10517928,10533749,"2R",6.20477440981903,0.0984884826955402,43,20
"24781",10500639,10533749,"2R",9.37695053857309,0.0575273039176263,99,64
"24791",10526683,10533749,"2R",7.23175243992773,0.0871295474690088,57,26
"24801",10497182,10533749,"2R",13.943429052193,0.0923405897496225,94,57
"24811",10491945,10533749,"2R",8.05956350297299,0.0885666319008021,61,30
"24841",10490102,10533749,"2R",10.5977976004973,0.108140791841809,58,40
"24851",10487984,10533749,"2R",7.58922206087974,0.105405861956663,46,26
"24861",10488776,10533749,"2R",5.19553792449445,0.0824688559443564,43,20
"24871",11310654,11317493,"2R",16.6039753887823,0.0790665494703919,87,123
"24881",11310616,11317493,"2R",17.1436659451271,0.0820271097852969,87,122
"24891",9841197,9842050,"2R",1.49248551735361,0.165831724150401,2,7
"24901",11123874,11125614,"2R",17.228488286168,0.18525256221686,53,40
"24911",11120108,11121848,"2R",16.2798935392574,0.182920152126488,52,37
"24931",8650422,8664333,"2R",34.4159634021838,0.212444218531999,78,84
"24981",17749018,17750052,"2R",5.86480768048633,0.177721444863222,17,16
"24991",17750435,17753143,"2R",12.6900621930497,0.139451232890656,39,52
"25001",17757575,17760335,"2R",5.87702794016909,0.158838592977543,19,18
"25011",17761266,17764368,"2R",9.88983618720674,0.12060775838057,27,55
"25021",17786203,17788410,"2R",8.86094064485502,0.0932730594195265,44,51
"25031",17789747,17792354,"2R",11.6797370940692,0.153680751237752,35,41
"25041",17788641,17789102,"2R",2.98651538374827,0.199101025583218,2,13
"25051",17775251,17781107,"2R",13.476863589599,0.0644826009071721,48,161
"25061",17770408,17772552,"2R",16.0572063850006,0.142099171548678,70,43
"25071",17767851,17769906,"2R",10.1178160306802,0.121901397960003,38,45
"25081",17767270,17767724,"2R",3.76025369625501,0.250683579750334,5,10
"25091",17764684,17766881,"2R",12.8490308976883,0.210639850781776,21,40
"25101",17753579,17756378,"2R",24.6765734826257,0.177529305630401,60,79
"25171",14602423,14603735,"2R",3.73611287841565,0.207561826578647,7,11
"25181",14602423,14603362,"2R",2.5491969506989,0.212433079224908,2,10
"25191",14602423,14604099,"2R",4.55977057278624,0.198250894468967,10,13
"25201",14602897,14604099,"2R",3.34277400004468,0.185709666669149,8,10
"25211",23859549,23861446,"2R",14.3358704527942,0.260652190050804,33,22
"25221",23859748,23861446,"2R",4.94486083591077,0.197794433436431,12,13
"25231",18020292,18022308,"2R",41.0162826163987,0.63101973255998,30,35
"25251",12302850,12306098,"2R",18.4268667713064,0.249011713125762,42,32
"25271",10085632,10086963,"2R",5.5503887935209,0.15858253695774,15,20
"25281",21507514,21512445,"2R",11.10878162708,0.198371100483572,25,31
"25291",21510871,21516330,"2R",13.4901254038115,0.182298991943398,36,38
"25301",21510155,21516330,"2R",13.2841075943084,0.177121434590779,36,39
"25311",21507514,21514291,"2R",10.3820486352382,0.185393725629253,26,30
"25321",21507514,21513533,"2R",11.1627946889096,0.199335619444815,25,31
"25331",21507514,21512445,"2R",11.8498181530096,0.204307209534649,25,33
"25341",21510155,21514291,"2R",6.78366687159496,0.169591671789874,14,26
"25351",10885299,10886304,"2R",4.05261957750365,0.10953025885145,21,16
"25361",10885243,10886304,"2R",3.76811138936044,0.101840848361093,21,16
"25411",10127206,10137009,"2R",10.8238782269192,0.128855693177609,41,43
"25421",10127206,10137009,"2R",10.3482427301244,0.127756083087956,40,41
"25431",6993128,6993844,"2R",7.07773468484111,0.262138321660782,18,9
"25441",18277621,18278066,"2R",3.1305580261694,0.284596184197218,3,8
"25451",16488064,16489131,"2R",22.0973590341302,0.387672965511057,35,22
"25461",15055506,15056241,"2R",11.1013039528046,0.317180112937274,23,12
"25491",16264747,16266871,"2R",3.95834734435569,0.10149608575271,15,24
"25501",16264747,16266871,"2R",3.8317436003299,0.0982498359058949,15,24
"25511",12877658,12879091,"2R",6.14631974165531,0.175609135475866,12,23
"25521",12877658,12879203,"2R",5.92698745758942,0.174323160517336,11,23
"25531",12877658,12878726,"2R",6.33773207497418,0.186403884558064,11,23
"25551",9178437,9185732,"2R",8.59880343459245,0.195427350786192,27,17
"25561",9178437,9186133,"2R",1.80167178250311,0.138590137115624,6,7
"25571",11381572,11382311,"2R",3.2233789166457,0.21489192777638,5,10
"25601",14858964,14860639,"2R",5.62321855024781,0.110259187259761,21,30
"25611",14857516,14858596,"2R",7.06863089270117,0.147263143597941,21,27
"25621",16468209,16468931,"2R",11.1082504040501,0.383043117381039,18,11
"25651",16750806,16751234,"2R",7.26857782263854,0.363428891131927,10,10
"25661",16778365,16778930,"2R",5.51861246424539,0.190296981525703,15,14
"25681",12411011,12411675,"2R",2.96242653451419,0.211601895322442,4,10
"25691",12522023,12522728,"2R",8.66246669243265,0.393748486019666,16,6
"25701",12634257,12635426,"2R",7.01253423264565,0.127500622411739,23,32
"25711",12635827,12636084,"2R",1.65091178462253,0.235844540660362,2,5
"25721",25249010,25250316,"2R",27.3723809201322,0.45620634866887,42,18
"25751",18640194,18640799,"2R",12.5089447503079,0.338079587846159,26,11
"25771",9454300,9454948,"2R",2.62564102228242,0.187545787305887,3,11
"25781",9453412,9454055,"2R",7.38240930019494,0.33556405909977,12,10
"25791",9399850,9400048,"2R",0.4863692414498,0.12159231036245,1,3
"25801",12564227,12564901,"2R",8.99543518240161,0.299847839413387,16,14
"25811",20643326,20643724,"2R",3.29234010393132,0.25325693107164,3,10
"25831",12993897,12994619,"2R",8.85363438502001,0.368901432709167,16,8
"25841",9748800,9749386,"2R",8.33125011816296,0.362228266007085,14,9
"25861",18184789,18191637,"2R",6.5200060126696,0.0944928407633276,20,49
"25871",16399094,16428812,"2R",16.0958099553309,0.182906931310578,30,58
"25891",17781199,17781781,"2R",1.69418115278521,0.169418115278521,6,4
"25901",24699347,24726598,"2R",48.070444093644,0.24035222046822,133,67
"25911",20870425,20870626,"2R",1.35548061904851,0.150608957672057,5,4
"25921",18738501,18738920,"2R",5.58639853720883,0.29402097564257,9,10
"25951",9820569,9821130,"2R",5.01761536643421,0.334507691095614,6,9
"25961",21832594,21833507,"2R",26.4226496838082,0.660566242095205,22,18
"25971",11409857,11410423,"2R",9.27392572720106,0.441615510819098,10,11
"25981",9229089,9246894,"2R",25.0012699597376,0.219309385611733,74,40
"25991",16997144,16998570,"2R",6.24487903194214,0.145229744928887,8,35
"26011",8115269,8122385,"2R",7.23279427921017,0.0871420997495201,42,41
"26031",14505247,14510480,"2R",42.600516506296,0.200945832576868,125,87
"26061",7590444,7592582,"2R",12.1635690619955,0.166624233725966,47,26
"26071",10883632,10884797,"2R",7.78497870506061,0.176931334205923,17,27
"26091",23878893,23879075,"2R",4.81674311490126,0.301046444681329,14,2
"26121",10522338,10533749,"2R",9.43576524405946,0.113683918603126,58,25
"26131",12447766,12452037,"2R",16.5938365746163,0.159556120909772,55,49
"26151",7151734,7153564,"2R",7.82197035984991,0.186237389520236,28,14
"26161",14279572,14298507,"2R",19.7519384862996,0.130807539644368,78,73
